"","mun_code","municipio","incidence 2007","incidence 2008","incidence 2009","incidence 2010","incidence 2011","incidence 2012","incidence 2013","incidence 2014","incidence 2015","incidence 2016","incidence 2017","incidence 2018","incidence 2019","incidence 2020","incidence 2021","incidence 2022","incidence 2023","incidence 2024"
"160","150070","150070 ANAJAS",0,0,0,4.03893533664526,0,0,0,0,0,3.56989861487934,0,0,3.41565051063975,0,0,0,0,0
"161","150080","150080 ANANINDEUA",1.94596067213482,1.61459594736417,1.38472920631278,0.423746768930887,0.836821834355302,0.826752042594265,1.01219492444977,2.60116532206428,1.58289210215986,1.17454985376854,1.74399339607834,1.33189742106605,1.88466598064825,1.12034984791251,0,0.581682808364599,1.87978562089319,0.590739566554689
"162","150085","150085 ANAPU",0,0,0,0,0,0,4.2356728366301,0,0,0,0,0,0,0,0,0,0,0
"163","150090","150090 AUGUSTO CORREA",0,0,0,0,0,0,0,0,0,0,2.23543613358966,0,0,0,0,0,0,0
"164","150095","150095 AURORA DO PARA",0,0,0,0,0,0,0,3.451370193967,0,0,3.28180893308392,0,0,0,0,0,4.20627576343905,0
"165","150100","150100 AVEIRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","150110","150110 BAGRE",0,0,0,0,0,0,0,0,0,0,0,3.33233363324336,0,0,0,0,0,0
"167","150120","150120 BAIAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92886351361778,0,5.36202613094068
"168","150125","150125 BANNACH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","150130","150130 BARCARENA",0,1.1122357049906,0,0,0,0,1.81859513525801,0.885574870927463,0,1.68723689649645,0.825150589982672,0,0.802053256336221,0,0,0.789060465703487,0,0.728167711587333
"170","150140","150140 BELEM",4.13594292950216,5.89836278301609,4.10405090692569,3.58834763050641,4.2794296376179,1.84340945669051,4.55845410899053,3.90831102339124,4.16793730866563,2.97363423745645,3.44287411130812,3.49995826972832,4.68934747729853,1.80043090312948,2.38977177679532,2.63285688375059,1.61116707572409,2.57412956881185
"171","150145","150145 BELTERRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","150150","150150 BENEVIDES",0,2.19221325850579,0,0,3.78157616094388,0,3.5642999714856,1.74237276322897,3.41081569657384,1.67123470820242,6.55845220527955,1.62103454424614,0,0,0,1.78088046730303,1.57314329762298,5.86587672860055
"173","150157","150157 BOM JESUS DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","150160","150160 BONITO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","150170","150170 BRAGANCA",3.80022231300531,7.55372587528799,5.60428167119679,0.883181573299655,3.48675034867503,2.58255569711787,2.52784846391075,3.32989244447404,3.29142255282733,6.51036368519136,1.61051343168202,5.5363978613686,3.91585608445718,3.87855469537831,0,3.28426100022169,4.87479891454478,0.759422535104307
"176","150172","150172 BRASIL NOVO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","150175","150175 BREJO GRANDE DO ARAGUAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","150178","150178 BREU BRANCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","150180","150180 BREVES",1.14966314869743,0,2.9674764580201,6.46133965108766,4.2628017264347,2.11017208453349,2.07374227531002,7.19047570132818,4.07203428652869,11.1021396851029,3.00312324817811,2.94432285481544,8.76330318107905,8.69590422910809,2.87686996547756,1.74477440066999,1.86971804651858,1.73835951013029
"180","150190","150190 BUJARU",0,0,0,0,0,0,0,0,0,0,7.05940489216759,0,0,0,0,0,0,0
"181","150195","150195 CACHOEIRA DO PIRIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","150200","150200 CACHOEIRA DO ARARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71459694989107,0,0
"183","150210","150210 CAMETA",1.84837758657339,0,0.853956379908114,0,2.44532657336387,0,0.784923195265343,0,0,0,2.23713646532438,0.733191582960628,0,0,0,4.45321893508691,5.21671734334943,4.17138844664447
"184","150215","150215 CANAA DOS CARAJAS",0,0,3.61363061467857,0,0,0,0,0,2.97335870599429,0,0,0,2.69650802211137,2.62446526520222,2.55734854103266,0,0,0
"185","150220","150220 CAPANEMA",0,1.56742268687597,3.10419221158174,0,0,0,0,0,1.5070908625081,0,2.97840655249442,4.3721580972368,0,2.88055767596607,0,0,0,0
"186","150230","150230 CAPITAO POCO",0,0,0,1.92704218295338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","150240","150240 CASTANHAL",0.616971656322108,0,1.2384207658394,0.577537265592062,5.67807581366826,6.70443498374174,1.63117058238227,1.60517937879558,5.26914808413776,2.59644494757778,5.63371625532002,4.53871524100578,2.98815197740957,2.95201499623618,1.94489149936548,2.49996250056249,6.24167776298269,5.29857468341016
"188","150250","150250 CHAVES",0,0,0,0,0,0,0,13.4517083669626,0,0,4.33538541576346,0,8.43276974322216,0,0,0,0,0
"189","150260","150260 COLARES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","150270","150270 CONCEICAO DO ARAGUAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","150275","150275 CONCORDIA DO PARA",3.87431715160203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7217611373702,0,0
"192","150276","150276 CUMARU DO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","150277","150277 CURIONOPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","150280","150280 CURRALINHO",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85763273704064,0,0,0,0
"195","150285","150285 CURUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74127005527841
"196","150290","150290 CURUCA",0,0,0,0,0,0,0,0,0,0,0,0,2.49588179503819,0,0,0,0,20.2643370184405
"197","150293","150293 DOM ELISEU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","150295","150295 ELDORADO DOS CARAJAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","150300","150300 FARO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","150304","150304 FLORESTA DO ARAGUAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","150307","150307 GARRAFAO DO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","150309","150309 GOIANESIA DO PARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","150310","150310 GURUPA",0,0,0,0,0,0,0,6.41395676993137,6.32451064098915,3.12022215981778,6.16180910715386,3.03112970203995,5.99232981783317,0,2.9302311952413,0,0,5.89587878073227
"204","150320","150320 IGARAPE-ACU",0,0,2.83800658417528,0,0,0,0,2.69454623841345,0,0,0,0,0,0,0,0,8.38059055228092,18.4916127327962
"205","150330","150330 IGARAPE-MIRI",0,0,0,0,6.83784060993538,3.39535515414912,5.02984373952116,6.66688889629654,0,1.64812525751957,0,4.81116189559779,0,1.58639507582968,1.57810847917686,0,0,0
"206","150340","150340 INHANGAPI",0,0,0,0,29.3599530240752,134.706052150486,0,18.3891136447223,54.2839048222202,8.90947968638632,8.78117316473481,0,0,0,0,19.3535900909619,19.3704600484261,18.5977310768086
"207","150345","150345 IPIXUNA DO PARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","150350","150350 IRITUIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","150360","150360 ITAITUBA",0,0.800864934128859,0,0,1.0234995496602,1.02136699758957,1.01664243668859,0,0,0,2.02998284664495,0,0,0.986241925144238,0.984823864251879,1.45804476197419,0,0.748032674067203
"210","150370","150370 ITUPIRANGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","150375","150375 JACAREACANGA",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"212","150380","150380 JACUNDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65202747500464,0
"213","150390","150390 JURUTI",0,0,0,0,0,2.02077355211575,0,0,1.8522291577914,0,1.77541056369285,1.75722218317284,0,0,0,0,0,0
"214","150400","150400 LIMOEIRO DO AJURU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14683114104097
"215","150405","150405 MAE DO RIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","150410","150410 MAGALHAES BARATA",0,0,0,0,24.5459008345606,73.358601296002,0,0,0,0,0,0,23.3972859148339,0,0,0,12.3228589032656,0
"217","150420","150420 MARABA",0,0,0,0.427955783608438,0,0,1.58802628183496,0.77802242260622,0,0.374627245890339,0.368196646464944,0.363522680180016,0,0,0,1.10570136480405,0,0.346604832364573
"218","150430","150430 MARACANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","150440","150440 MARAPANIM",0,0,0,0,0,0,0,0,0,0,0,49.6102055279943,0,0,0,0,3.76321830429383,0
"220","150442","150442 MARITUBA",10.433957789898,6.07619549146295,0.988542789074625,5.54292999279419,1.80437018458707,2.64659956066447,2.55071675140715,4.15610323760442,4.06781867291484,7.17503089249412,10.9496472649345,7.73269615916982,6.08267881174869,1.49605415716049,2.20893588195447,4.84300589232384,1.78914881245248,2.52105077396259
"221","150445","150445 MEDICILANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","150450","150450 MELGACO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35053273470482
"223","150460","150460 MOCAJUBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","150470","150470 MOJU",1.57168453148084,0,1.45770469818224,1.42820417606901,0,2.75493477691916,0,0,0,1.27179539355708,0,0,1.21811581845202,0,0,0,0,2.20276446940911
"225","150475",NA,NA,NA,NA,NA,NA,NA,0,6.51847989048954,0,0,0,0,0,0,0,0,0,0
"226","150480","150480 MONTE ALEGRE",0,0,0,0,0,0,1.78103905818655,0,0,0,0,0,1.72318720705817,1.71933564870534,0,0,0,0
"227","150490","150490 MUANA",0,0,0,0,0,0,0,0,0,0,0,2.51363647789257,0,0,0,0,0,2.04269226840976
"228","150495","150495 NOVA ESPERANCA DO PIRIA",0,0,8.31220647520884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","150497","150497 NOVA IPIXUNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","150500","150500 NOVA TIMBOTEUA",7.64058679706601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","150503","150503 NOVO PROGRESSO",0,0,0,0,0,0,0,0,0,0,3.98867217103426,0,0,0,0,0,0,0
"232","150506","150506 NOVO REPARTIMENTO",0,1.83466040435915,1.79343245036676,0,1.57222816175083,0,1.47815290013599,0,0,0,0,0,0,1.29510192452146,0,0,0,0
"233","150510","150510 OBIDOS",0,0,2.06492112001322,4.05408144649626,2.01808201485308,0,0,1.98739988473081,3.96361402326641,0,0,0,0,1.91182655909456,1.90574200064795,0,7.65858048210764,9.046335329558
"234","150520","150520 OEIRAS DO PARA",0,0,0,3.49711488022382,0,0,0,0,0,0,3.16265536544483,0,0,0,0,0,0,2.74898974626825
"235","150530","150530 ORIXIMINA",0,3.46230416342076,3.40808397518915,3.18501767684811,0,4.61694727446213,7.48267760135287,7.35954311956314,5.79508576726935,4.28137175150918,0,4.15742793791574,5.47225566378461,0,0,0,1.46425747503441,2.76014352746343
"236","150540","150540 OUREM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","150543","150543 OURILANDIA DO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","150548","150548 PACAJA",0,0,2.3835061375283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","150549","150549 PALESTINA DO PARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","150550","150550 PARAGOMINAS",1.10186766569335,0,1.02722136620442,0,1.00542931831892,0,0,0,1.86898420708345,0,0,0,0,0,0,0.953443360697158,0,0
"241","150553","150553 PARAUAPEBAS",0,0,0,0,0.624106747218044,0,0,0.545399013918583,0,0,0.494178576370357,0,0.480139048268379,0,0,0.368219694598585,0,0
"242","150555","150555 PAU D'ARCO",0,0,0,0,33.6134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","150560","150560 PEIXE-BOI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","150563","150563 PICARRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","150565","150565 PLACAS",0,0,0,0,0,0,0,0,0,0,0,0,3.22768058872894,0,0,5.37576604666165,0,0
"246","150570","150570 PONTA DE PEDRAS",0,0,0,0,0,0,0,0,0,26.9360269360269,0,0,0,0,0,4.01396861076546,0,0
"247","150580","150580 PORTEL",0,0,0,0,0,0,0,3.49619788480028,0,1.68571524898014,0,1.63596505578641,0,0,0,0,0,0
"248","150590","150590 PORTO DE MOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","150600","150600 PRAINHA",0,0,0,0,0,0,0,3.41646737273659,0,0,0,0,0,0,0,0,0,0
"250","150610","150610 PRIMAVERA",0,0,0,0,0,0,0,0,0,0,0,9.26612305411416,0,0,0,0,0,0
"251","150611","150611 QUATIPURU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","150613","150613 REDENCAO",0,1.49785806296995,1.4911352012287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","150616","150616 RIO MARIA",0,5.72836111588475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22766480213289
"254","150618","150618 RONDON DO PARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","150619","150619 RUROPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","150620","150620 SALINOPOLIS",0,2.58524857165016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","150630","150630 SALVATERRA",0,0,0,0,0,0,0,0,0,0,4.32975406996883,0,0,0,0,0,0,0
"258","150635","150635 SANTA BARBARA DO PARA",0,0,0,0,5.6869881710646,0,0,0,0,4.98082382826119,0,0,0,0,4.58484251065976,4.74180852577173,0,0
"259","150640","150640 SANTA CRUZ DO ARARI",0,0,0,0,0,0,0,0,0,0,0,0,0,9.69555943377933,0,14.6627565982405,0,0
"260","150650","150650 SANTA IZABEL DO PARA",1.93610842207164,1.83607520564042,1.79949973907254,1.68163320216594,0,1.61501316235727,1.5631594578963,1.53254356255077,4.51195668521582,1.47741039505954,0,4.30132193960944,5.6496377169814,1.39204031348748,0,1.45005292693183,1.36950656678399,2.5537239679763
"261","150655","150655 SANTA LUZIA DO PARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90918016691213,0
"262","150658","150658 SANTA MARIA DAS BARREIRAS",0,0,0,0,0,0,0,0,0,0,0,0,4.66222201501235,0,0,0,0,0
"263","150660","150660 SANTA MARIA DO PARA",0,0,8.62031808973751,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06107862248213,0
"264","150670","150670 SANTANA DO ARAGUAIA",0,0,0,0,0,1.66891970827284,0,0,0,0,0,0,0,0,0,0,0,3.1562667676672
"265","150680","150680 SANTAREM",0.719119222775944,2.17729732083565,1.084351720324,1.69733179441917,5.72313493132238,3.33980141540784,4.15999334401065,4.8189287521384,3.41856967044988,1.69809846933404,0.337493503250062,0.991188335695666,0.328311265344448,0.652571130253198,0.324318363878718,1.70833096065144,0.903772345771249,0.279868238033534
"266","150690","150690 SANTAREM NOVO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","150700","150700 SANTO ANTONIO DO TAUA",4.516711833785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","150710","150710 SAO CAETANO DE ODIVELAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79777365491651
"269","150715","150715 SAO DOMINGOS DO ARAGUAIA",0,4.56850472840239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48226815854352,0
"270","150720","150720 SAO DOMINGOS DO CAPIM",0,0,0,0,0,3.30961442991891,0,3.25722289176248,3.24180633448958,3.22715977668054,9.63917360151656,9.42299839809027,6.25214917627935,0,0,3.31740976645435,0,0
"271","150730","150730 SAO FELIX DO XINGU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23211887482904,0,0
"272","150740","150740 SAO FRANCISCO DO PARA",0,0,0,0,0,0,13.0710411084243,6.51847989048954,0,19.4577766247243,6.47081661705707,25.2636897618897,0,0,0,0,6.71411306566403,6.48592554157478
"273","150745","150745 SAO GERALDO DO ARAGUAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","150746","150746 SAO JOAO DA PONTA",0,0,0,0,0,110.071546505228,17.8316690442225,70.1385235840786,34.5125107851596,0,16.750418760469,0,0,0,0,0,0,0
"275","150747","150747 SAO JOAO DE PIRABAS",0,10.1569244832665,0,0,0,0,0,0,0,4.50308461295988,4.4612982377872,8.75580071797566,0,0,0,0,0,4.66265678183429
"276","150750","150750 SAO JOAO DO ARAGUAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","150760","150760 SAO MIGUEL DO GUAMA",0,0,0,0,0,0,0,0,0,0,0,1.71444246331093,0,0,0,0,0,0
"278","150770","150770 SAO SEBASTIAO DA BOA VISTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64418206333588
"279","150775","150775 SAPUCAIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","150780","150780 SENADOR JOSE PORFIRIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","150790","150790 SOURE",13.5961930659415,0,0,0,0,0,0,0,0,4.08363279973865,0,0,0,0,0,0,0,0
"282","150795","150795 TAILANDIA",0,1.4371739411621,1.37513751375138,1.26108175593024,1.21309168546959,0,0,0,0,0,0,0,0,0,0.896426842605375,2.37512766311189,0,0
"283","150796","150796 TERRA ALTA",0,0,0,19.4893782888326,19.2012288786482,9.46521533364884,0,9.11327804611319,0,0,0,0,0,0,0,0,0,0
"284","150797","150797 TERRA SANTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","150800","150800 TOME-ACU",0,0,0,0,0,0,0,0,1.65409554055842,0,0,0,0,0,0,0,0,0
"286","150803","150803 TRACUATEUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","150805","150805 TRAIRAO",0,0,0,0,0,0,0,0,0,0,0,0,21.0648270051082,0,0,0,0,0
"288","150808","150808 TUCUMA",0,0,0,0,0,0,0,0,0,0,0,2.56022939655393,0,0,0,0,0,0
"289","150810","150810 TUCURUI",0,0,0,1.02956922823491,0,0,0,0.948487636463659,0,0.918400146944023,0,0,0,0,0,0,0,1.03909058791745
"290","150812","150812 ULIANOPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","150815","150815 URUARA",0,0,0,0,0,0,2.23558605888534,0,0,0,0,0,2.19896208989357,2.20094640695499,0,0,2.29578952201662,0
"292","150820","150820 VIGIA",7.05483961997931,2.18914185639229,0,2.08816220844035,2.06262117899427,0,0,1.97542570423926,0,1.93404893143797,0,1.88001729615912,11.1760980516336,1.84597208890202,3.65965233302836,0,0,0
"293","150830","150830 VISEU",0,0,0,0,0,0,0,1.70375166115787,0,0,0,1.63802846893479,0,0,0,0,0,0
"294","150835","150835 VITORIA DO XINGU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","150840","150840 XINGUARA",0,2.49581950233359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75441674415341
"296","160005","160005 SERRA DO NAVIO",0,0,0,0,0,22.002200220022,21.0039907582441,0,0,0,0,0,0,0,17.9307871615564,0,0,0
"297","160010","160010 AMAPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","160015","160015 PEDRA BRANCA DO AMAPARI",0,12.8205128205128,12.2264335493337,27.8499814333457,17.7116542685087,0,0,0,14.2979696883043,13.7362637362637,0,6.27706986378758,6.05987153072355,5.85926056131716,0,0,15.5678368490698,0
"299","160020","160020 CALCOENE",0,0,0,0,0,10.7032002568768,0,0,9.83961428711994,0,0,0,0,0,0,9.42240648261566,9.42329438371655,0
"300","160021","160021 CUTIAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","160023","160023 FERREIRA GOMES",0,0,0,0,0,0,0,0,0,0,13.7551581843191,0,12.853470437018,0,0,0,0,0
"302","160025","160025 ITAUBAL",0,0,0,0,0,0,0,0,20.2061022428773,19.7589409207666,19.3348801237432,0,0,17.8030977390066,0,0,0,16.5480721495946
"303","160027","160027 LARANJAL DO JARI",0,2.54550082728777,0,0,0,2.39992320245752,0,0,2.18760938046902,2.14412830463775,2.1028725238676,0,0,1.94696468206067,1.91197277350771,2.85404418060392,0,2.63372751455134
"304","160030","160030 MACAPA",11.8043623676928,20.0545930588825,17.7360117439684,10.5473576357847,16.2152998724888,12.5134158256207,7.77576522677791,10.9679311124392,7.67256138597149,10.7412539339843,6.31970103600966,9.52122422685633,7.15240787797992,2.53459725249658,5.55175866313651,3.34414607230044,2.25767779777077,4.51559934318555
"305","160040","160040 MAZAGAO",6.84837693466648,6.9357747260369,13.6453571672239,5.8713010803194,0,0,5.33646405891456,5.22002401211046,0,20.0190180671638,19.6203462991122,9.43129303027445,4.62278106508876,4.53453044937197,0,0,0,0
"306","160050","160050 OIAPOQUE",0,0,9.53925403033483,4.87590813789068,4.74045982460299,9.23318406352431,0,12.6968004062976,0,0,3.91941679078153,0,3.66703337000367,0,3.50459101422864,21.5998272013824,3.63874536059967,6.56146451888061
"307","160053","160053 PORTO GRANDE",0,6.850253459378,6.68762121313449,0,0,0,0,0,5.08414255935736,0,0,4.65462669893875,0,0,4.36166964714093,0,0,5.26648409521803
"308","160055","160055 PRACUUBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","160060","160060 SANTANA",10.4665214040363,15.6685782332111,20.5721103899444,15.8005964725168,27.2212014271687,19.155803729635,10.1012883734171,17.1844616289061,7.12898109037766,16.6880390675778,19.0524027677945,20.9012624362511,13.183481098184,4.06187041008644,4.00615345170181,6.95682420974825,7.43370068204204,12.6739499632455
"310","160070","160070 TARTARUGALZINHO",0,7.59878419452888,0,0,0,7.47104968248039,0,0,0,0,0,5.93295757935331,0,0,0,0,0,0
"311","160080","160080 VITORIA DO JARI",0,0,0,0,0,7.68462306923845,0,0,0,0,6.67066906810753,0,0,0,0,8.73591333973967,0,0
"312","170025","170025 ABREULANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","170030","170030 AGUIARNOPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","170035","170035 ALIANCA DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","170040","170040 ALMAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","170070","170070 ALVORADA",0,0,0,0,0,0,0,0,0,0,0,11.8666192001899,0,0,0,0,0,0
"317","170100","170100 ANANAS",0,0,0,0,0,0,0,0,0,0,0,0,10.472300764478,0,0,0,0,0
"318","170105","170105 ANGICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","170110","170110 APARECIDA DO RIO NEGRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","170130","170130 ARAGOMINAS",0,0,0,0,0,17.1291538198013,0,0,0,0,0,17.2830971310059,0,0,0,0,0,0
"321","170190","170190 ARAGUACEMA",0,0,0,0,0,0,0,0,0,0,0,14.2531356898518,0,0,0,0,0,0
"322","170200","170200 ARAGUACU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","170210","170210 ARAGUAINA",0,0,0.835868802032833,0,0,0,0,1.19634397281907,0,0,0,0,0,0,0,0.53513996585807,0.583767753836814,1.65295631236466
"324","170215","170215 ARAGUANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","170220","170220 ARAGUATINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","170230","170230 ARAPOEMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","170240","170240 ARRAIAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","170255","170255 AUGUSTINOPOLIS",0,0,0,0,0,0,0,0,0,0,5.52822157112057,0,0,0,0,0,0,0
"329","170270","170270 AURORA DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","170290","170290 AXIXA DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","170300","170300 BABACULANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","170305","170305 BANDEIRANTES DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","170307","170307 BARRA DO OURO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","170310","170310 BARROLANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","170320","170320 BERNARDO SAYAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","170330","170330 BOM JESUS DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,20.4331834899877,0,0,0,0,0
"337","170360","170360 BRASILANDIA DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,45.4338936846888,0,0,0,0,0
"338","170370","170370 BREJINHO DE NAZARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","170380","170380 BURITI DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","170382","170382 CACHOEIRINHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","170384","170384 CAMPOS LINDOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","170386","170386 CARIRI DO TOCANTINS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","170388","170388 CARMOLANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","170389","170389 CARRASCO BONITO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","170390","170390 CASEARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","170410","170410 CENTENARIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9263256687001,0
"347","170460","170460 CHAPADA DE AREIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9795265515035
"348","170510","170510 CHAPADA DA NATIVIDADE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","170550","170550 COLINAS DO TOCANTINS",0,0,0,0,6.39733870709785,0,0,0,0,0,0,0,0,0,0,0,0,2.78109964680034
"350","170555","170555 COMBINADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
